MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
366971980,2020-04-20T03:58:33,53.90059,-166.53144,0.0,342.3,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T03:20:56,53.90059,-166.53143,0.0,180.9,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T03:22:05,53.9006,-166.53144,0.0,253.6,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T03:23:16,53.90059,-166.53144,0.0,193.0,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T03:29:25,53.9006,-166.53145,0.1,203.7,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T03:49:21,53.90058,-166.53143,0.0,192.4,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T03:50:22,53.90058,-166.53144,0.0,217.9,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T03:32:05,53.90059,-166.53143,0.0,150.7,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T03:33:16,53.90059,-166.53143,0.0,221.0,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T03:51:33,53.90058,-166.53146,0.0,214.6,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T03:34:25,53.90058,-166.53144,0.1,212.7,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T03:53:51,53.90057,-166.53144,0.0,211.8,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T03:56:13,53.90057,-166.53144,0.0,177.1,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T03:36:45,53.90061,-166.53143,0.0,221.0,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:04:43,53.90061,-166.53142,0.0,238.3,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T03:41:16,53.90056,-166.53144,0.0,198.9,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T01:42:23,53.90058,-166.53143,0.0,272.3,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:09:24,53.9006,-166.53143,0.0,245.2,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T03:44:43,53.90056,-166.53146,0.0,222.5,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:07:03,53.90059,-166.53144,0.0,264.5,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T03:48:12,53.90058,-166.53143,0.0,217.1,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T01:58:14,53.90058,-166.53146,0.0,175.8,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:12:54,53.9006,-166.53143,0.0,351.7,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:15:13,53.9006,-166.53143,0.0,229.0,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:27:54,53.90058,-166.53143,0.0,156.8,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:00:03,53.9006,-166.53144,0.0,226.6,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T03:59:43,53.9006,-166.53144,0.0,215.7,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:31:34,53.90059,-166.53144,0.0,43.8,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:02:24,53.9006,-166.53143,0.0,219.5,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:03:25,53.9006,-166.53143,0.0,203.8,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:19:43,53.9006,-166.53143,0.0,278.2,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:40:23,53.90059,-166.53142,0.0,288.3,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:35:03,53.90059,-166.53143,0.0,97.0,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:37:44,53.9006,-166.53143,0.0,188.6,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:24:24,53.9006,-166.53143,0.0,342.8,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:44:25,53.90059,-166.53143,0.0,325.6,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:26:44,53.9006,-166.53145,0.0,228.8,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:29:04,53.90059,-166.53143,0.0,123.4,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:49:04,53.90058,-166.53142,0.0,48.9,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:14:04,53.9006,-166.53143,0.0,336.0,59.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:32:43,53.90059,-166.53144,0.0,347.6,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:51:24,53.90059,-166.53143,0.0,180.6,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:33:54,53.90059,-166.53144,0.0,177.8,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:16:14,53.9006,-166.53143,0.0,290.7,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:18:34,53.9006,-166.53142,0.0,305.5,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T02:12:05,53.90058,-166.53145,0.0,306.4,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:20:54,53.90058,-166.53141,0.0,200.3,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:43:15,53.90058,-166.53145,0.0,225.1,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:23:14,53.90059,-166.53143,0.0,307.2,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:58:06,53.9006,-166.53144,0.0,270.9,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:00:06,53.90059,-166.53143,0.0,106.5,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:30:24,53.9006,-166.53143,0.0,285.7,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:59:15,53.90059,-166.53144,0.0,319.9,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:18:26,53.9006,-166.53144,0.0,325.8,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:01:15,53.90058,-166.53144,0.0,90.0,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:12:46,53.9006,-166.53141,0.0,219.5,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:02:25,53.90059,-166.53144,0.0,21.9,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T02:26:25,53.90059,-166.53141,0.0,248.3,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:21:56,53.90058,-166.53145,0.0,302.6,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:45:33,53.90059,-166.53144,0.0,348.3,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T02:27:35,53.90058,-166.53142,0.0,266.9,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:16:15,53.90059,-166.53144,0.0,53.8,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:24:16,53.90058,-166.53142,0.0,312.8,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:50:16,53.90058,-166.53143,0.0,348.3,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:55:46,53.90058,-166.53144,0.0,319.3,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:32:26,53.90059,-166.53143,0.0,31.7,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:26:36,53.90059,-166.53141,0.0,43.2,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T02:35:55,53.90058,-166.53143,0.1,322.6,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:35:55,53.9006,-166.53143,0.0,306.5,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:04:46,53.90059,-166.53143,0.0,318.6,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:19:35,53.90059,-166.53143,0.0,339.8,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:37:06,53.90058,-166.53143,0.0,249.6,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:17:16,53.9006,-166.53143,0.0,327.5,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:08:14,53.90061,-166.53143,0.0,329.3,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:09:15,53.9006,-166.53141,0.0,349.4,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:23:06,53.90056,-166.53142,0.0,318.4,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:42:47,53.90059,-166.53143,0.0,315.2,59.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:25:26,53.90058,-166.53145,0.0,332.9,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:10:25,53.90059,-166.53142,0.0,316.8,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:11:36,53.9006,-166.53141,0.0,353.6,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:13:54,53.9006,-166.53143,0.0,332.8,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:30:05,53.9006,-166.53143,0.0,279.1,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:15:06,53.9006,-166.53145,0.0,311.1,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:28:55,53.90059,-166.53144,0.0,318.7,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:53:57,53.90055,-166.53143,0.0,304.2,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:55:06,53.9006,-166.53143,0.0,334.0,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:34:45,53.9006,-166.53143,0.0,336.0,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:02:36,53.9006,-166.53144,0.0,311.5,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T02:58:26,53.90059,-166.53144,0.0,202.1,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:43:56,53.90059,-166.53144,0.0,326.0,59.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:04:57,53.90061,-166.53143,0.0,335.9,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T00:23:16,53.90056,-166.53143,0.0,346.3,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T03:02:26,53.90059,-166.53141,0.0,337.5,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:47:16,53.90059,-166.53143,0.0,301.9,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:46:06,53.90059,-166.53143,0.0,324.4,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:48:25,53.90058,-166.53144,0.1,314.8,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T03:09:23,53.9006,-166.53144,0.0,241.5,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:13:04,53.90058,-166.53144,0.0,272.3,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:07:15,53.90058,-166.53142,0.0,311.4,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:38:15,53.90059,-166.53143,0.0,318.1,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:39:25,53.90059,-166.53143,0.0,309.9,59.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:44:57,53.90059,-166.53143,0.0,214.3,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:59:47,53.9006,-166.53143,0.0,178.1,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:11:57,53.90063,-166.53144,0.0,330.8,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:03:46,53.9006,-166.53144,0.0,306.3,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:49:36,53.90059,-166.53145,0.0,321.7,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:08:27,53.9006,-166.53144,0.0,328.5,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T05:56:16,53.90059,-166.53142,0.0,328.5,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:10:54,53.90058,-166.53144,0.0,307.7,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:32:44,53.90058,-166.53141,0.0,227.3,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:00:16,53.90059,-166.53142,0.1,314.4,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:16:33,53.90062,-166.53143,0.0,150.7,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:17:43,53.90058,-166.53144,0.0,270.8,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:06:12,53.9006,-166.53144,0.0,318.9,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:29:14,53.90057,-166.53143,0.0,311.2,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:09:39,53.90059,-166.53144,0.0,270.6,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:48:44,53.9006,-166.53142,0.0,216.6,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:36:14,53.90061,-166.53142,0.0,276.8,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:52:13,53.90061,-166.53143,0.0,241.5,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:53:23,53.9006,-166.53144,0.0,286.5,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:40:04,53.9006,-166.53144,0.0,231.4,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:41:13,53.90059,-166.53143,0.0,222.1,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:03:35,53.90056,-166.53145,0.0,234.0,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:43:24,53.9006,-166.53144,0.0,195.8,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:44:34,53.9006,-166.53144,0.0,287.4,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:30:23,53.90059,-166.53144,0.0,221.4,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:58:03,53.90059,-166.53145,0.0,241.3,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:01:17,53.9006,-166.53144,0.0,196.2,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:15:13,53.90058,-166.53144,0.0,184.2,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:55:48,53.90059,-166.53145,0.0,300.1,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:42:16,53.90059,-166.53143,0.0,304.5,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:45:44,53.9006,-166.53144,0.0,242.2,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:17:33,53.9006,-166.53141,0.0,234.2,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T06:49:54,53.9006,-166.53143,0.0,202.2,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:16:23,53.90058,-166.53142,0.0,245.0,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:04:45,53.9006,-166.53143,0.0,326.9,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:19:54,53.90059,-166.53144,0.0,166.5,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:23:24,53.90058,-166.53144,0.0,224.2,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:21:03,53.90059,-166.53143,0.0,204.5,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:27:25,53.90059,-166.53143,0.0,192.2,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:13:04,53.90058,-166.53144,0.0,240.2,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:30:55,53.90059,-166.53143,0.0,207.5,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:22:13,53.90057,-166.53143,0.0,204.0,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:07:34,53.90059,-166.53143,0.0,171.4,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:37:54,53.90059,-166.53143,0.0,252.5,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:08:44,53.90055,-166.53149,0.0,348.6,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:39:04,53.90059,-166.53143,0.0,261.1,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:41:25,53.90059,-166.53143,0.0,282.9,59.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:44:44,53.90059,-166.53145,0.0,246.7,59.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:29:43,53.90059,-166.53143,0.0,233.3,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:14:06,53.90056,-166.53147,0.0,215.1,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:45:55,53.90059,-166.53145,0.0,278.7,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:33:15,53.90058,-166.53144,0.0,266.0,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
